Structure_ID,Structure_Number,Line_ID,Line_Name,Num_Circuits,Structure_Type,Structure_Material,Structure_Height,Structure_Latitude,Structure_Longitude,Structure_Elevation,Structure_Owner,Structure_County,Structure_Region,Structure_Status,Structure_Comments,Pole_GUID,Pole_Number,Pole_Material,Pole_Type,Pole_Height,Pole_Latitude,Pole_Longitude,Pole_Elevation,Pole_Status,Pole_Vintage_Year,Pole_Percent_Steel_Loss
9DA0D85D-8C29-400A-9542-01EAC084F049,15,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07918761,-88.14210933,,KU,,Western,,,1C34739B-822C-42E7-B0C1-5DBD750763FF,C,Wood,Not Available,,,,,In Service,,
9DA0D85D-8C29-400A-9542-01EAC084F049,15,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07918761,-88.14210933,,KU,,Western,,,1C34739B-822C-42E7-B0C1-5DBD750763FF,C,Wood,Not Available,,,,,In Service,,
9DA0D85D-8C29-400A-9542-01EAC084F049,15,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07918761,-88.14210933,,KU,,Western,,,21C5CF49-2F49-48DB-969F-428567FE22B0,C,Steel,LD-5,65.0,,,,In Service,2022,
9DA0D85D-8C29-400A-9542-01EAC084F049,15,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07918761,-88.14210933,,KU,,Western,,,1C34739B-822C-42E7-B0C1-5DBD750763FF,C,Steel,Not Available,,,,,Removed,,
F2FCA9B7-06F9-4775-9829-3AC017EF5970,70,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,100,38.43193083,-85.52402235,702.9,LGE,,Louisville,,,2BD1F3BC-62EA-499F-9E94-3D993CE42CE3,C,,LD-12,100.0,,,,In Service,2016,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,9B8A8EB4-6471-441A-A982-C3C147AC67C7,C,,Not Available,95.0,,,,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,71473026-B693-4786-B9F5-9C50AAB3C24D,71,Steel, CUSTOM ,95.0,38.43237218,-85.52306489,718.2,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,9B8A8EB4-6471-441A-A982-C3C147AC67C7,C,,Not Available,95.0,,,,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,71473026-B693-4786-B9F5-9C50AAB3C24D,71,Steel, CUSTOM ,95.0,38.43237218,-85.52306489,718.2,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,9B8A8EB4-6471-441A-A982-C3C147AC67C7,C,,Not Available,95.0,,,,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,71473026-B693-4786-B9F5-9C50AAB3C24D,71,Steel, CUSTOM ,95.0,38.43237218,-85.52306489,718.2,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,71473026-B693-4786-B9F5-9C50AAB3C24D,71,Steel, CUSTOM ,95.0,38.43237218,-85.52306489,718.2,,,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,9B8A8EB4-6471-441A-A982-C3C147AC67C7,C,,LD-12,95.0,,,,In Service,2016,
319DBF55-9EB0-4A95-9E8D-44F394557B63,71,695029,CENTERFIELD 6698 (SD-6) - SKYLIGHT 6687 (SD-47) - HARMONY LANDING 6690 (SD-134),1,,Steel Pole,95,38.43237218,-85.52306489,718.2,LGE,,Louisville,,,9B8A8EB4-6471-441A-A982-C3C147AC67C7,C,,LD-12,95.0,,,,In Service,2016,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,7076798F-BB47-4CBF-871F-46EE41847239,R,,CL-1,75.0,,,,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,332F102C-CB15-4F35-8A1B-2EE63C79827B,L,,Not Available,,,,,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,7076798F-BB47-4CBF-871F-46EE41847239,R,,CL-1,75.0,,,,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,332F102C-CB15-4F35-8A1B-2EE63C79827B,L,,Not Available,,,,,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,7076798F-BB47-4CBF-871F-46EE41847239,R,,CL-1,75.0,,,,,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,,CL-2,60.0,,,,In Service,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,,CL-2,60.0,,,,In Service,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,WOOD,CL-2,60.0,37.386535,-87.70721597,380.2,In Service,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,EE0BBEE0-FE6F-4599-9EAB-F397F6EB4465,60,WOOD,,49.5,37.386535,-87.70721597,380.2,,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,EE0BBEE0-FE6F-4599-9EAB-F397F6EB4465,60,WOOD,,49.5,37.386535,-87.70721597,380.2,,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,Wood,CL-2,60.0,37.386535,-87.70721597,380.2,In Service,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,Wood,CL-2,60.0,37.386535,-87.70721597,380.2,In Service,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,8C3BD28D-641B-4B24-B961-7DDB5E3AA75A,C,Wood,LD-5,65.0,37.386535,-87.70721597,380.2,In Service,2020,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,15868A94-8D12-4507-AA47-43FEDC1C7DA0,C,Wood,CL-2,60.0,37.386535,-87.70721597,380.2,Removed,,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,8C3BD28D-641B-4B24-B961-7DDB5E3AA75A,C,Wood,LD-5,65.0,37.386535,-87.70721597,380.2,In Service,2020,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,5D8869CB-2AA9-41C7-B0EC-F6DC4CA2FA19,C,Steel,LD-5,65.0,,,,In Service,2020,
2170BE9E-1B30-4D3D-81FB-0CE99E72FC1F,60-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38653385,-87.70720499,,KU,,Western,,,5D8869CB-2AA9-41C7-B0EC-F6DC4CA2FA19,C,Steel,LD-5,65.0,,,,In Service,2020,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
6CB9FDD8-D806-4CDC-9DDF-A17DDE13B539,61-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Wood Pole,,37.38544864,-87.70763604,,KU,,Western,,,F5F05C6C-62FA-4C89-B54B-73469BBA5A8F,C,,CL-2,60.0,,,,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,,H2,70.0,,,,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,,H2,70.0,,,,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,,H2,70.0,,,,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,WOOD,H2,70.0,36.85199235,-83.87762957,990.3,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,F56A7C20-0EA7-45C5-8072-C28066662340,32,WOOD,,59.8,36.85199235,-83.87762957,990.3,,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,Wood,H2,70.0,36.85199235,-83.87762957,990.3,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,Wood,H2,70.0,36.85199235,-83.87762957,990.3,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,Wood,H2,70.0,36.85199235,-83.87762957,990.3,In Service,,
CE576498-94C6-4FD6-A8FE-D8356409D41A,032,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85199078,-83.87762832,,KU,,Mountain,,,947AD0BE-C450-4C04-86FF-E89B2CD7EACF,C,Wood,H2,70.0,36.85199235,-83.87762957,990.3,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,In Service,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,46178E83-715A-4BCC-A397-02913F3D14FC,33,WOOD,,56.5,36.85075224,-83.87809736,1001.6,,,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,FDE675DB-4ADC-4720-9C9B-9BC2FA6FDEA0,C,,LD-5,65.0,,,,In Service,2018,
13A0CB7C-8DE5-4A5D-861D-FB14373DC91A,033,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.85074546,-83.87809136,,KU,,Mountain,,,4CF3D8AA-F09A-4EF0-BC6F-0307F095FDE2,C,,Not Available,,,,,Removed,,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,910E66A5-DAAA-4268-9CED-FF82FC74F829,187,STEEL,,,37.2084566,-88.04651009,429.9,,,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,910E66A5-DAAA-4268-9CED-FF82FC74F829,187,Steel,,,37.2084566,-88.04651009,429.9,,,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,910E66A5-DAAA-4268-9CED-FF82FC74F829,187,Steel,,,37.2084566,-88.04651009,429.9,In Service,,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,F0C5B59D-2FCF-46EB-B0E4-CA6688C04BC8,C,Wood,H2,70.0,,,,In Service,2014,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,910E66A5-DAAA-4268-9CED-FF82FC74F829,187,Wood,,,37.2084566,-88.04651009,429.9,Removed,,
FF33A718-1500-47D8-83C0-44899EE4ED0E,187,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.2084566,-88.04651009,429.9,KU,,Western,,,F0C5B59D-2FCF-46EB-B0E4-CA6688C04BC8,C,Wood,H2,70.0,,,,In Service,2014,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,WOOD,,,37.20899909,-88.04743679,429.4,,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,WOOD,,,37.20899909,-88.04743679,429.4,,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,WOOD,,,37.20899909,-88.04743679,429.4,,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,WOOD,,,37.20899909,-88.04743679,429.4,,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,Wood,,,37.20899909,-88.04743679,429.4,,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,Wood,,,37.20899909,-88.04743679,429.4,In Service,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,D3E0E2D6-FB94-4279-8C34-35B2E6273431,C,Wood,Not Available,,,,,In Service,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,FAF4EB4D-CFA2-4783-8BC3-F3520A9B5754,188,Wood,,,37.20899909,-88.04743679,429.4,Removed,,
F61DF4C3-C21A-4293-8B02-2A83DC01793A,188,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,,,37.20899909,-88.04743679,429.4,KU,,Western,,,D3E0E2D6-FB94-4279-8C34-35B2E6273431,C,Wood,Not Available,,,,,In Service,,
B79B2E5F-0576-4F3E-AB79-5DD284C8A212,189A,691030,PRINCETON 003 (644) - MARION 153 - CRITTENDEN COUNTY 189 (614),1,A3-9.3,Wood Pole,,37.21001525,-88.04917274,430.2,KU,,Western,,,9B45F586-1182-493E-9215-E90110EE3A6F,189A,WOOD,,,37.21001525,-88.04917274,430.2,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,332F102C-CB15-4F35-8A1B-2EE63C79827B,L,,Not Available,,,,,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,0970C3B8-74F5-4BF2-A368-A18D929BAEE3,46,Wood,,65.0,37.74804839,-87.0742943,408.4,,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,0970C3B8-74F5-4BF2-A368-A18D929BAEE3,46,Wood,,65.0,37.74804839,-87.0742943,408.4,In Service,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,0970C3B8-74F5-4BF2-A368-A18D929BAEE3,C,Wood,,65.0,37.74804839,-87.0742943,408.4,In Service,,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,FEB9232C-2716-43F5-B1F6-ADD9DA407719,,Wood,,,,,,In Service,0,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,437906A9-CDF8-41ED-B4AB-C268D82615DB,R,Wood,Not Available,75.0,,,,In Service,1962,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,33614A13-D5E3-42F6-AD69-574019A64694,L,Wood,Not Available,75.0,,,,In Service,1962,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,FEB9232C-2716-43F5-B1F6-ADD9DA407719,,Wood,,,,,,Removed,0,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,437906A9-CDF8-41ED-B4AB-C268D82615DB,R,Wood,Not Available,75.0,,,,In Service,1962,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,33614A13-D5E3-42F6-AD69-574019A64694,L,Wood,Not Available,75.0,,,,In Service,1962,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,437906A9-CDF8-41ED-B4AB-C268D82615DB,R,Wood,Not Available,75.0,,,,In Service,1962,
6AEFD128-F058-4A24-BA61-1A7519DEBA3D,46,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74804837,-87.0742943,408.4,KU,,Western,,,33614A13-D5E3-42F6-AD69-574019A64694,L,Wood,Not Available,75.0,,,,In Service,1962,
