ID,PIC_NUM,PIC_DATE,IMAGE_NAME,PIC_LAT,PIC_LONG,PIC_DIR,UPLOAD_DATE,SOURCE_TYPE_ID,OBJECT_ID,OBJECT_TYPE_ID,SOURCE_ID,WO_ID,SEQUENCE,FILE_NAME,FILE_PATH,COMMENTS,SEQ_ID,STATUS_ID,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE,THUMBNAIL_URL,STANDARDSIZE_URL,ACTUALSIZE_URL,IMAGEGENERATED
7EDCB653-2EB8-49E1-94C5-000355C53355,1.0,2021-09-29 00:00:00.0000000,20210929_692008_078_5.jpg,37.53225322,-85.90680247,0,2022-10-19 00:00:00.0000000,,BCFD8DC8-0CA7-4475-B8A4-3CD8E2EAC43F,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,F028E5F0-B5DA-40C4-A9B4-D12F16C1E623,,20210929_692008_078_5.jpg,,,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2021-09-29 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,2021-09-29 00:00:00.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/20210929_692008_078_5.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/20210929_692008_078_5.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/20210929_692008_078_5.jpg,False
392C3208-04DA-4972-B0AB-00039AF9FBE5,1.0,2020-06-29 15:24:41.2774469,705955c4-7e52-440e-8fcb-68e1b4caf377_695012-002_(5756).jpg,0.0,0.0,0,2020-06-29 15:24:41.2774469,,705955C4-7E52-440E-8FCB-68E1B4CAF377,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,151E2C34-FD57-4529-8ED0-97363E0A6EEB,,695012-002_(5756).jpg,,,1.0,,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-29 15:24:41.277,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-29 15:24:41.277,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/705955c4-7e52-440e-8fcb-68e1b4caf377_695012-002_(5756).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/705955c4-7e52-440e-8fcb-68e1b4caf377_695012-002_(5756).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/705955c4-7e52-440e-8fcb-68e1b4caf377_695012-002_(5756).jpg,False
FB053C3F-CDA6-410B-8497-0003A717B122,,2019-12-17 17:38:30.9474905,c7653883-5ca6-4579-bba2-698d7aa5c76e_695019_001_12172019_1238_1.png,,,,2019-12-17 17:38:30.9474905,,C7653883-5CA6-4579-BBA2-698D7AA5C76E,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,C43AE128-9E0F-4365-A3E5-29FB8B7C4DCB,,B11F6094-6CBF-4622-AA6B-6542C4C28316.JPG,,,,,AC0E127E-DF58-4119-B7B2-01F95B1C84C2,2019-12-17 17:38:30.947,AC0E127E-DF58-4119-B7B2-01F95B1C84C2,2019-12-17 17:38:30.947,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/c7653883-5ca6-4579-bba2-698d7aa5c76e_695019_001_12172019_1238_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/c7653883-5ca6-4579-bba2-698d7aa5c76e_695019_001_12172019_1238_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/c7653883-5ca6-4579-bba2-698d7aa5c76e_695019_001_12172019_1238_1.png,False
CE6D5BD8-A8D7-4638-B9C0-0003A9A33C28,,2023-05-31 12:24:25.4890788,3c31f77b-fbce-4577-a068-76f3ac584f8d_382015_271_05312023_0824_1.png,,,,2023-05-31 12:24:25.4890788,,3C31F77B-FBCE-4577-A068-76F3AC584F8D,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,2F4D2C24-39BE-4976-892D-B784FBC045FF,,591A8473-AE25-408D-93A6-1C0DFCC8C9BF,,,,,E637B494-DFE0-4151-8E8A-B08F000E2835,2023-05-31 12:24:25.490,E637B494-DFE0-4151-8E8A-B08F000E2835,2023-05-31 12:24:25.490,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/3c31f77b-fbce-4577-a068-76f3ac584f8d_382015_271_05312023_0824_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/3c31f77b-fbce-4577-a068-76f3ac584f8d_382015_271_05312023_0824_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/3c31f77b-fbce-4577-a068-76f3ac584f8d_382015_271_05312023_0824_1.png,False
F54C7A0A-732B-409A-8C98-00040A9778F9,72.0,2023-11-06 00:00:00.0000000,382029-76-DJI-20231106212257-0072-Z.jpg,37.809452,-85.931122,0,2023-11-06 00:00:00.0000000,,2EAFA5E9-D323-420A-A2A8-CE82393F6875,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,3C7FA4F0-4A96-4C6F-B6CA-9F6AED16B177,,382029-76-DJI-20231106212257-0072-Z.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-11-06 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/382029-76-DJI-20231106212257-0072-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/382029-76-DJI-20231106212257-0072-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/382029-76-DJI-20231106212257-0072-Z.jpg,False
F134642C-5366-4735-B34D-0004311E1DB4,,2016-06-28 15:38:55.0764633,D70CFACA-C2AD-43DB-A9EB-8E62793546850.07312365947291255,,,,2016-06-28 15:38:55.0764633,,F7A34DA3-C0E2-4D46-A732-BCAA9625EC83,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,19017C7D-1104-4BC1-919F-16E5F351C39F,,D70CFACA-C2AD-43DB-A9EB-8E6279354685.jpg,\Photos\CapturedPhotos\Actual\f7a34da3-c0e2-4d46-a732-bcaa9625ec83\D70CFACA-C2AD-43DB-A9EB-8E62793546850.07312365947291255.png,1,,,57381FD7-A17B-425A-A94C-7C48E08D6BB5,2016-06-28 15:38:55.077,57381FD7-A17B-425A-A94C-7C48E08D6BB5,2016-06-28 15:38:55.077,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/f7a34da3-c0e2-4d46-a732-bcaa9625ec83_D70CFACA-C2AD-43DB-A9EB-8E62793546850.07312365947291255.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/f7a34da3-c0e2-4d46-a732-bcaa9625ec83_D70CFACA-C2AD-43DB-A9EB-8E62793546850.07312365947291255.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/f7a34da3-c0e2-4d46-a732-bcaa9625ec83_D70CFACA-C2AD-43DB-A9EB-8E62793546850.07312365947291255.png,True
6C941ADD-D12C-496D-8BB4-000433F3CC29,103.0,2023-11-08 00:00:00.0000000,692023-36-DJI-20231108092928-0103-Z.jpg,37.705021,-85.848183,0,2023-11-08 00:00:00.0000000,,61ED1F51-C11F-4560-8C73-FE7B1BB3E533,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,7D35FF97-13F8-4B6B-9663-C49701C4D6CA,,692023-36-DJI-20231108092928-0103-Z.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-11-08 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/692023-36-DJI-20231108092928-0103-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/692023-36-DJI-20231108092928-0103-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/692023-36-DJI-20231108092928-0103-Z.jpg,False
7AFBB145-7F82-4C6C-ABED-0004D67E07E3,,2022-06-27 17:27:57.4371266,8f59c44e-4d82-42d3-8a9f-62299f629f50_452003_214_06272022_1327_1.png,,,,2022-06-27 17:27:57.4371266,,8F59C44E-4D82-42D3-8A9F-62299F629F50,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,2130A05F-68A0-46AE-9015-771A747039D5,,8819F47F-E620-44F5-86B9-846032D9CD7E,,,,,2D5A940E-18ED-4BF9-9C68-D53563D71346,2022-06-27 17:27:57.437,2D5A940E-18ED-4BF9-9C68-D53563D71346,2022-06-27 17:27:57.437,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/8f59c44e-4d82-42d3-8a9f-62299f629f50_452003_214_06272022_1327_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/8f59c44e-4d82-42d3-8a9f-62299f629f50_452003_214_06272022_1327_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/8f59c44e-4d82-42d3-8a9f-62299f629f50_452003_214_06272022_1327_1.png,False
195E041B-64D2-4156-9040-0004EA0015CD,1.0,2021-10-01 00:00:00.0000000,20211001_695031_3_2.jpg,38.36392325,-85.41502545,0,2022-09-21 00:00:00.0000000,,2EE2AE14-DE0B-4D4D-AB86-F37DD60248AA,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,35B3B4A6-4A8F-4AB0-8C9F-32A429614F70,,20211001_695031_3_2.jpg,,,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2021-10-01 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,2021-10-01 00:00:00.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/20211001_695031_3_2.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/20211001_695031_3_2.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/20211001_695031_3_2.jpg,False
8CD7E451-27F7-45CC-9024-00051BEA4CAE,,2019-12-18 16:44:59.1330516,29e18dbf-92e3-4a2d-8461-0306b0474c4e_3256B3A3-358D-49E3-8743-E7B42811BFB30.2706409988917776.png,,,,2019-12-18 16:44:59.1330516,,29E18DBF-92E3-4A2D-8461-0306B0474C4E,51EABFD8-E655-43A6-A4B9-DE518B0A32B1,,E040F457-E96C-4FA4-9C2E-C03A23780974,,3256B3A3-358D-49E3-8743-E7B42811BFB3.JPG,,,,,971BB602-E48B-42D2-AA09-C97E139FA7BC,2019-12-18 16:44:59.133,971BB602-E48B-42D2-AA09-C97E139FA7BC,2019-12-18 16:44:59.133,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/29e18dbf-92e3-4a2d-8461-0306b0474c4e_3256B3A3-358D-49E3-8743-E7B42811BFB30.2706409988917776.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/29e18dbf-92e3-4a2d-8461-0306b0474c4e_3256B3A3-358D-49E3-8743-E7B42811BFB30.2706409988917776.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/29e18dbf-92e3-4a2d-8461-0306b0474c4e_3256B3A3-358D-49E3-8743-E7B42811BFB30.2706409988917776.png,False
E832121B-9F2A-4F5C-BB86-00060361327C,1.0,2020-06-24 13:58:25.6501023,d2ccf58e-83ac-4d46-b851-342a6caff156_692048-177_(9846).jpg,0.0,0.0,0,2020-06-24 13:58:25.6501023,,D2CCF58E-83AC-4D46-B851-342A6CAFF156,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,328E56D1-DDC4-4684-A485-E0A7AE71EADB,,692048-177_(9846).jpg,,,1.0,,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-24 13:58:25.650,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-24 13:58:25.650,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/d2ccf58e-83ac-4d46-b851-342a6caff156_692048-177_(9846).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/d2ccf58e-83ac-4d46-b851-342a6caff156_692048-177_(9846).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/d2ccf58e-83ac-4d46-b851-342a6caff156_692048-177_(9846).jpg,False
872EB77F-8C19-4AE8-9667-000625E9C460,55.0,2023-10-25 00:00:00.0000000,695063-3_DJI_20231025140012_0055_Z.jpg,38.219654,-85.754143,0,2023-10-25 00:00:00.0000000,,EF654444-50C3-446A-BD13-91835CEB55FA,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,4C2D433D-0806-464A-8AB0-A6A8A22EF0E8,,695063-3_DJI_20231025140012_0055_Z.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-10-25 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/695063-3_DJI_20231025140012_0055_Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/695063-3_DJI_20231025140012_0055_Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/695063-3_DJI_20231025140012_0055_Z.jpg,False
38AEE674-9CBA-417F-901F-000629E5E9DF,,2021-08-25 12:23:25.3849038,13530886-4e3c-45b0-8327-7bb2eb77f474_385038_36_08252021_0823_1.png,,,,2021-08-25 12:23:25.3849038,,13530886-4E3C-45B0-8327-7BB2EB77F474,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,3F663825-3B5F-46F4-B8B7-AD59A19AE97C,,7467A4A5-5A45-4F54-BE20-D62D04FDEFC4,,,,,2D5A940E-18ED-4BF9-9C68-D53563D71346,2021-08-25 12:23:25.387,2D5A940E-18ED-4BF9-9C68-D53563D71346,2021-08-25 12:23:25.387,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/13530886-4e3c-45b0-8327-7bb2eb77f474_385038_36_08252021_0823_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/13530886-4e3c-45b0-8327-7bb2eb77f474_385038_36_08252021_0823_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/13530886-4e3c-45b0-8327-7bb2eb77f474_385038_36_08252021_0823_1.png,False
4A74040F-E2FD-46AF-9483-000652021436,,2020-03-23 00:00:00.0000000,200153.jpg,38.32181449,-84.40087517,0,2020-03-23 00:00:00.0000000,,552E0231-CA70-4B29-9010-8291DEEC909B,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,A98A200B-251E-48F6-8159-72D9C0567361,,200153.jpg,,,1.0,5A368846-92DC-4B34-842B-8B03D5A95C34,B2664175-236C-4915-B607-28E916C1F58F,2020-03-23 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,2020-03-23 00:00:00.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/200153.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/200153.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/200153.jpg,False
312E9ECF-495F-48D1-A3D9-0006A8E434E7,,2021-10-13 13:10:54.1894735,40e468ca-d510-40b0-8c19-4b26b28a3069_0.7407488725958064.png,,,,2021-10-13 13:10:54.1894735,,40E468CA-D510-40B0-8C19-4B26B28A3069,51EABFD8-E655-43A6-A4B9-DE518B0A32B1,,48245016-8D2E-448B-BB67-AC9FE2D6CC4A,,18F76FC8-5610-438A-AF52-165EDD360C53,,,,,FF8C955F-E2D4-469B-8E2C-EC3F5F57ECA5,2021-10-13 13:10:54.190,FF8C955F-E2D4-469B-8E2C-EC3F5F57ECA5,2021-10-13 13:10:54.190,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/40e468ca-d510-40b0-8c19-4b26b28a3069_0.7407488725958064.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/40e468ca-d510-40b0-8c19-4b26b28a3069_0.7407488725958064.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/40e468ca-d510-40b0-8c19-4b26b28a3069_0.7407488725958064.png,False
9B454DF6-4CA3-47A9-B99C-0006E8C050CE,,2023-06-27 17:35:31.8569668,0fcfe528-6330-45d1-921b-c92058eb7076_692335_161_06272023_1334_2.png,,,,2023-06-27 17:35:31.8569668,,0FCFE528-6330-45D1-921B-C92058EB7076,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,E64D0390-5707-48EE-A7CD-B8A1267FB821,,2F3C3B55-FB03-417A-9331-2CC86E709496,,,,,E637B494-DFE0-4151-8E8A-B08F000E2835,2023-06-27 17:35:31.857,E637B494-DFE0-4151-8E8A-B08F000E2835,2023-06-27 17:35:31.857,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/0fcfe528-6330-45d1-921b-c92058eb7076_692335_161_06272023_1334_2.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/0fcfe528-6330-45d1-921b-c92058eb7076_692335_161_06272023_1334_2.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/0fcfe528-6330-45d1-921b-c92058eb7076_692335_161_06272023_1334_2.png,False
9C5B087F-DCBF-46B5-A46E-0006EC282109,1.0,2021-09-26 00:00:00.0000000,20210926_693051_81_7.jpg,38.01196761,-84.71606964,0,2022-09-21 00:00:00.0000000,,4A503C4C-FC20-4DFB-AB57-7321C5B4973C,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,9D87D2C1-9575-4E1B-8FB5-F67494FD1785,,20210926_693051_81_7.jpg,,,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2021-09-26 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,2021-09-26 00:00:00.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/20210926_693051_81_7.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/20210926_693051_81_7.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/20210926_693051_81_7.jpg,False
155090C2-8AAA-4855-BDC2-000763971DE1,1.0,2018-11-25 15:37:44.0000000,mill creek-central hardin-hardin county_8_5_052516_kysps_v1,38.04343889,-85.89998158,,2018-11-25 15:37:44.0000000,,6B2B75AF-4E9B-46E7-A610-C91DD4C59D64,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,,,mill creek-central hardin-hardin county_8_5_052516_kysps_v1.jpg,mill creek-central hardin-hardin county_8_5_052516_kysps_v1.jpg,Oblique,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2018-11-25 15:37:44.000,B2664175-236C-4915-B607-28E916C1F58F,2018-11-25 15:37:44.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/155090c2-8aaa-4855-bdc2-000763971de1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/155090c2-8aaa-4855-bdc2-000763971de1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/155090c2-8aaa-4855-bdc2-000763971de1.jpg,True
83AAA071-6CB3-4274-B34F-000766AE3EE6,1.0,2023-11-28 00:00:00.0000000,382015-164-1_11282023.jpg,0.0,0.0,0,2024-01-06 00:00:00.0000000,,C7FE0DD3-42DF-474E-8825-AC33492D747A,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,63521C72-2400-40C8-98AF-D4EAB09BD37F,,382015-164-1_11282023.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-11-28 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/382015-164-1_11282023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/382015-164-1_11282023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/382015-164-1_11282023.jpg,False
8C708589-36DB-4A38-9DF6-00077BF58CD6,1.0,2020-06-29 15:03:11.8873075,2f88f103-6313-42e1-af93-912f2205c4f7_693018-198_(2040).jpg,0.0,0.0,0,2020-06-29 15:03:11.8873075,,2F88F103-6313-42E1-AF93-912F2205C4F7,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,4F7CEF87-D51B-4689-A85B-1544BCE91BF1,,693018-198_(2040).jpg,,,1.0,,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-29 15:03:11.887,1186451D-910F-4BA3-AAFA-DC08910DE4EE,2020-06-29 15:03:11.887,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/2f88f103-6313-42e1-af93-912f2205c4f7_693018-198_(2040).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/2f88f103-6313-42e1-af93-912f2205c4f7_693018-198_(2040).jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/2f88f103-6313-42e1-af93-912f2205c4f7_693018-198_(2040).jpg,False
F2FC4CD7-EF02-46A6-BE76-00078E6C70D1,2.0,2023-11-28 00:00:00.0000000,382015-91-2_11282023.jpg,0.0,0.0,0,2024-01-06 00:00:00.0000000,,5E328E4D-F814-467E-9684-70B1B676A15A,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,63521C72-2400-40C8-98AF-D4EAB09BD37F,,382015-91-2_11282023.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-11-28 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/382015-91-2_11282023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/382015-91-2_11282023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/382015-91-2_11282023.jpg,False
3B721BD3-7C9F-4314-BE79-000805119B1F,78.0,2018-11-07 00:00:00.0000000,Bardstown 155 604-Hodgenville W7 Ekpc_78_48_110718_KYSPs_v1.jpg,37.78181876,-85.4848655,0,2020-10-29 00:00:00.0000000,,EF131721-3497-423D-8C4B-C5A3D2D037D8,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,,,Bardstown 155 604-Hodgenville W7 Ekpc_78_48_110718_KYSPs_v1.jpg,,,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2018-11-07 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,2018-11-07 00:00:00.000,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/Bardstown 155 604-Hodgenville W7 Ekpc_78_48_110718_KYSPs_v1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/Bardstown 155 604-Hodgenville W7 Ekpc_78_48_110718_KYSPs_v1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/Bardstown 155 604-Hodgenville W7 Ekpc_78_48_110718_KYSPs_v1.jpg,False
4BFC9E4B-86DA-4884-8491-000841CDFCED,,2018-07-24 22:09:16.6984325,58894d1b-7526-4875-ae7f-6e78f2601f8e_693027_013_07242018_1809_1.png,,,,2018-07-24 22:09:16.6984325,,58894D1B-7526-4875-AE7F-6E78F2601F8E,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,31A565B7-B1D6-4FEF-89C9-C2DD3087753F,,D8222AAC-B232-4F64-A76D-74BCD8CF3D22.JPG,,,,,3964268B-B2C7-483C-9CEA-1CCD0081A4D0,2018-07-24 22:09:16.697,3964268B-B2C7-483C-9CEA-1CCD0081A4D0,2018-07-24 22:09:16.697,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/58894d1b-7526-4875-ae7f-6e78f2601f8e_693027_013_07242018_1809_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/58894d1b-7526-4875-ae7f-6e78f2601f8e_693027_013_07242018_1809_1.png,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/58894d1b-7526-4875-ae7f-6e78f2601f8e_693027_013_07242018_1809_1.png,False
DBA2F750-B50A-4C38-B924-00087B32A05D,12.0,2023-11-08 00:00:00.0000000,692023-32-DJI-20231108091013-0012-Z.jpg,37.702724,-85.848503,0,2023-11-08 00:00:00.0000000,,355B22EB-A31C-4A2E-9972-477EEF18E501,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,7D35FF97-13F8-4B6B-9663-C49701C4D6CA,,692023-32-DJI-20231108091013-0012-Z.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-11-08 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/692023-32-DJI-20231108091013-0012-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/692023-32-DJI-20231108091013-0012-Z.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/692023-32-DJI-20231108091013-0012-Z.jpg,False
8D6E13D8-2142-4258-9F03-000906576170,22.0,2018-11-02 00:00:00.0000000,Harrods Creek 6689 Sd-121-Harmony Landing 6689 Sd-134_22_21_110218_KYSPs_v1.jpg,38.34646134,-85.61564827,0,2018-11-02 00:00:00.0000000,,ED5793CA-61F8-4D2C-BF13-70D3DC2FA540,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,,,Harrods Creek 6689 Sd-121-Harmony Landing 6689 Sd-134_22_21_110218_KYSPs_v1.jpg,,,1.0,,B2664175-236C-4915-B607-28E916C1F58F,2018-11-02 00:00:00.000,B2664175-236C-4915-B607-28E916C1F58F,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/Harrods Creek 6689 Sd-121-Harmony Landing 6689 Sd-134_22_21_110218_KYSPs_v1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/Harrods Creek 6689 Sd-121-Harmony Landing 6689 Sd-134_22_21_110218_KYSPs_v1.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/Harrods Creek 6689 Sd-121-Harmony Landing 6689 Sd-134_22_21_110218_KYSPs_v1.jpg,False
BD0D8521-44B0-4592-A2C0-0009DAB23A43,59.0,2023-06-27 00:00:00.0000000,695026_011_0059_Z_06272023.jpg,38.176525,-85.845879,0,2023-09-16 00:00:00.0000000,,7956D459-E2E4-4F26-BEAA-0C71F574487E,A8771CA5-3B8C-4CA8-8958-8C336B7EDA3C,,810D06E3-A91B-4F9A-AC05-152EB13FF0E2,,695026_011_0059_Z_06272023.jpg,,,1.0,,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,2023-06-27 00:00:00.000,9D1834A5-0B2E-40F4-B0E5-473CF84CD224,,https://s3.amazonaws.com/qsi-insite-photos-prod/600x600/LKE/695026_011_0059_Z_06272023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/1000x1000/LKE/695026_011_0059_Z_06272023.jpg,https://s3.amazonaws.com/qsi-insite-photos-prod/LKE/695026_011_0059_Z_06272023.jpg,False
